1347.0,1350.8,speaker_SPEAKER_05
1351.1,1357.0,speaker_SPEAKER_05
1357.0,1358.6,speaker_SPEAKER_09
1358.6,1358.7,speaker_SPEAKER_05
1359.2,1363.3,speaker_SPEAKER_03
1363.9,1367.4,speaker_SPEAKER_03
1367.0,1372.7,speaker_SPEAKER_09
1369.1,1370.6,speaker_SPEAKER_03
1371.2,1394.6,speaker_SPEAKER_03
1373.1,1373.6,speaker_SPEAKER_09
1394.6,1399.3,speaker_SPEAKER_09
1399.1,1432.8,speaker_SPEAKER_02
1433.0,1434.3,speaker_SPEAKER_02
1434.7,1438.1,speaker_SPEAKER_02
1438.1,1439.9,speaker_SPEAKER_09
1438.1,1438.2,speaker_SPEAKER_02
1438.2,1438.8,speaker_SPEAKER_02
1439.8,1440.6,speaker_SPEAKER_02
1441.4,1442.6,speaker_SPEAKER_02
1441.7,1451.1,speaker_SPEAKER_09
1451.1,1458.1,speaker_SPEAKER_02
1458.6,1463.4,speaker_SPEAKER_02
1464.0,1469.8,speaker_SPEAKER_02
1470.1,1472.0,speaker_SPEAKER_02
1472.4,1473.5,speaker_SPEAKER_02
1473.9,1474.9,speaker_SPEAKER_02
1475.5,1481.0,speaker_SPEAKER_09
1481.6,1483.1,speaker_SPEAKER_09
1483.8,1488.7,speaker_SPEAKER_04
1489.4,1493.6,speaker_SPEAKER_04
1494.0,1496.7,speaker_SPEAKER_04
1496.9,1498.7,speaker_SPEAKER_04
1499.3,1501.7,speaker_SPEAKER_04
1502.2,1511.4,speaker_SPEAKER_04
1511.5,1522.8,speaker_SPEAKER_04
1523.5,1524.0,speaker_SPEAKER_04
1524.1,1527.0,speaker_SPEAKER_09
1527.5,1533.9,speaker_SPEAKER_09
1534.6,1542.6,speaker_SPEAKER_04
1543.0,1546.5,speaker_SPEAKER_04
1546.4,1547.6,speaker_SPEAKER_09
1546.7,1558.0,speaker_SPEAKER_04
1557.3,1569.0,speaker_SPEAKER_09
1566.0,1566.3,speaker_SPEAKER_04
1566.9,1567.9,speaker_SPEAKER_04
1569.1,1571.8,speaker_SPEAKER_04
1572.0,1573.8,speaker_SPEAKER_04
1574.3,1587.2,speaker_SPEAKER_04
1587.7,1590.0,speaker_SPEAKER_04
1590.3,1592.6,speaker_SPEAKER_04
1592.6,1603.1,speaker_SPEAKER_04
1603.3,1606.6,speaker_SPEAKER_04
1607.1,1608.8,speaker_SPEAKER_04
1609.0,1612.0,speaker_SPEAKER_04
1612.0,1612.7,speaker_SPEAKER_05
1613.6,1622.5,speaker_SPEAKER_05
1622.8,1623.9,speaker_SPEAKER_05
1624.3,1628.0,speaker_SPEAKER_05
1628.6,1631.1,speaker_SPEAKER_05
1631.6,1634.0,speaker_SPEAKER_05
1634.1,1649.6,speaker_SPEAKER_05
1650.0,1654.9,speaker_SPEAKER_05
1655.5,1655.5,speaker_SPEAKER_09
1655.5,1655.6,speaker_SPEAKER_03
1655.6,1656.0,speaker_SPEAKER_09
1656.0,1656.0,speaker_SPEAKER_03
1656.0,1656.1,speaker_SPEAKER_09
1656.7,1662.6,speaker_SPEAKER_03
1663.1,1671.5,speaker_SPEAKER_03
1665.6,1669.2,speaker_SPEAKER_09
1671.8,1673.6,speaker_SPEAKER_09
1673.6,1677.6,speaker_SPEAKER_03
1677.7,1680.6,speaker_SPEAKER_09
1681.3,1691.6,speaker_SPEAKER_03
1692.0,1697.4,speaker_SPEAKER_03
1697.7,1700.6,speaker_SPEAKER_03
1700.9,1708.3,speaker_SPEAKER_09
1708.6,1710.9,speaker_SPEAKER_09
1711.4,1714.0,speaker_SPEAKER_09
1714.9,1719.6,speaker_SPEAKER_06
1719.8,1723.2,speaker_SPEAKER_06
1724.0,1727.8,speaker_SPEAKER_06
1728.3,1732.6,speaker_SPEAKER_06
1733.4,1736.5,speaker_SPEAKER_06
1736.9,1739.4,speaker_SPEAKER_06
1739.8,1745.4,speaker_SPEAKER_06
1746.0,1753.2,speaker_SPEAKER_06
1753.8,1754.9,speaker_SPEAKER_06
1755.1,1759.0,speaker_SPEAKER_06
1759.9,1767.0,speaker_SPEAKER_06
1767.6,1770.1,speaker_SPEAKER_06
1769.2,1772.1,speaker_SPEAKER_09
1772.3,1779.5,speaker_SPEAKER_06
1779.5,1792.8,speaker_SPEAKER_09
1793.5,1806.2,speaker_SPEAKER_09
1807.1,1822.8,speaker_SPEAKER_09
1823.0,1823.6,speaker_SPEAKER_09
1824.0,1843.0,speaker_SPEAKER_09
1843.6,1844.7,speaker_SPEAKER_09
1845.4,1849.0,speaker_SPEAKER_01
1849.4,1849.6,speaker_SPEAKER_01
1850.0,1853.8,speaker_SPEAKER_01
1854.2,1857.9,speaker_SPEAKER_01
1858.6,1862.1,speaker_SPEAKER_01
1862.7,1863.6,speaker_SPEAKER_01
1864.2,1866.2,speaker_SPEAKER_01
1867.4,1868.4,speaker_SPEAKER_01
1868.0,1870.8,speaker_SPEAKER_09
1870.8,1870.8,speaker_SPEAKER_01
1870.8,1870.9,speaker_SPEAKER_09
1870.9,1873.9,speaker_SPEAKER_01
1870.9,1871.5,speaker_SPEAKER_09
1874.2,1877.5,speaker_SPEAKER_01
1877.9,1879.9,speaker_SPEAKER_01
1879.0,1880.0,speaker_SPEAKER_09
1880.1,1880.5,speaker_SPEAKER_01
1881.3,1883.5,speaker_SPEAKER_01
1883.8,1887.5,speaker_SPEAKER_01
1888.6,1889.1,speaker_SPEAKER_01
1889.8,1893.0,speaker_SPEAKER_09
1893.3,1899.4,speaker_SPEAKER_08
1900.0,1903.4,speaker_SPEAKER_08
1903.7,1906.6,speaker_SPEAKER_08
1906.7,1907.8,speaker_SPEAKER_08
1908.4,1914.1,speaker_SPEAKER_08
1914.3,1916.4,speaker_SPEAKER_08
1917.0,1918.2,speaker_SPEAKER_08
1918.4,1919.6,speaker_SPEAKER_08
1919.9,1922.1,speaker_SPEAKER_08
1922.5,1927.1,speaker_SPEAKER_08
1927.5,1927.5,speaker_SPEAKER_09
1927.5,1930.8,speaker_SPEAKER_08
1927.5,1932.2,speaker_SPEAKER_09
1932.5,1942.7,speaker_SPEAKER_09
1943.7,1945.8,speaker_SPEAKER_09
1946.2,1951.5,speaker_SPEAKER_08
1951.8,1957.4,speaker_SPEAKER_08
1957.9,1960.1,speaker_SPEAKER_08
1960.1,1966.0,speaker_SPEAKER_08
1965.0,1974.6,speaker_SPEAKER_09
1975.1,1977.1,speaker_SPEAKER_09
1977.1,1981.3,speaker_SPEAKER_02
1981.9,1984.0,speaker_SPEAKER_02
1985.0,1986.4,speaker_SPEAKER_02
1986.4,1988.7,speaker_SPEAKER_09
1986.9,1987.2,speaker_SPEAKER_02
1988.7,1992.1,speaker_SPEAKER_02
1993.1,1994.4,speaker_SPEAKER_02
1994.7,1994.9,speaker_SPEAKER_07
1994.8,1997.3,speaker_SPEAKER_02
1997.6,2003.1,speaker_SPEAKER_02
2003.6,2005.3,speaker_SPEAKER_02
2005.7,2007.5,speaker_SPEAKER_02
2007.9,2013.3,speaker_SPEAKER_02
2013.6,2014.8,speaker_SPEAKER_02
2015.2,2022.1,speaker_SPEAKER_02
2022.7,2030.0,speaker_SPEAKER_02
2030.1,2034.4,speaker_SPEAKER_02
2035.1,2044.3,speaker_SPEAKER_09
2044.8,2051.0,speaker_SPEAKER_07
2051.6,2053.5,speaker_SPEAKER_07
2052.4,2053.4,speaker_SPEAKER_09
2053.9,2056.1,speaker_SPEAKER_07
